date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,wdsp,ind,hm,ind,ddhm,ind,hg,soil,pe,evap,smd_wd,smd_md,smd_pd,glorad
24-Jul-23,0,17.6,0,10.9,0,11.2,0,0.1,1001.7,6.1,0,12,0,350,0,19,17.487,2.5,3.5,2.4,2.4,-5.6,1560
25-Jul-23,0,18.5,0,10.2,0,8.6,0,0,1005.3,5.9,0,12,0,200,0,18,17.833,3.3,4.6,5.7,5.7,-2,2267
26-Jul-23,0,16.2,0,12.8,0,12,0,14.4,999.2,9.2,0,15,0,220,0,25,17.1,0.9,1.3,0,-7.9,-10,456
27-Jul-23,0,20.3,0,14,0,15.3,0,0,994.5,6.9,0,12,0,220,0,18,18.342,2.7,3.8,2.7,2.7,-6.8,1794
28-Jul-23,0,18,0,13.8,0,13.6,0,0.2,995.4,8.3,0,14,0,220,0,25,18.51,2.7,3.8,5,5,-4.1,1763
29-Jul-23,0,18.7,0,12.4,0,11.8,0,2.3,997.4,9.7,0,17,0,230,0,27,18.525,3.3,5,5.9,5.9,-2.9,2407
30-Jul-23,0,16.4,0,11.5,0,10.9,0,6.2,999.2,9.1,0,17,0,210,0,28,17.305,1,1.5,0.6,0.6,-8,554
31-Jul-23,0,18.9,0,13.2,0,13.9,0,0.8,995.6,8.2,0,13,0,230,0,22,17.77,2.5,3.5,2.2,2.2,-5.9,1575
1-Aug-23,0,17.7,0,12.2,0,11.1,0,6.6,987.5,8.5,0,13,0,180,0,20,17.585,1.9,2.8,0,-2.5,-10,1299
2-Aug-23,0,18.3,0,13.8,0,13.6,0,0.6,985.3,10.1,0,17,0,320,0,28,17.688,2.2,3.4,1.6,1.6,-7.9,1543
3-Aug-23,0,19.2,0,12.8,0,13.5,0,0,1003.5,9.7,0,15,0,330,0,27,17.36,2.8,3.8,4.3,4.3,-4.7,1424
4-Aug-23,0,17.2,0,9.9,0,7.3,0,2.7,1009.4,6.9,0,15,0,160,0,21,16.855,2.3,3.2,3.8,3.8,-4.9,1442
5-Aug-23,0,18.3,0,11.7,0,11.9,0,7,1002,11.4,0,21,0,350,0,35,16.677,2.6,4,0,-0.6,-9.1,1805
6-Aug-23,0,20.2,0,10.6,0,10.3,0,0,1013.3,6.8,0,13,0,300,0,20,16.965,3,4.1,3,3,-5.6,1822
7-Aug-23,0,16.9,0,10.8,0,9.3,0,0.3,1012.2,5.9,0,12,0,210,0,18,17.052,2.3,3.2,5,5,-3.3,1575
8-Aug-23,0,17.7,0,13.5,0,13.9,0,5.7,1007.4,4.9,0,9,0,50,0,15,17.032,1.6,2.1,0.8,0.8,-7.2,876
9-Aug-23,0,21.8,0,14.7,0,14.6,0,0,1009.3,5.6,0,9,0,220,0,14,19.05,3.5,4.8,4.2,4.2,-3.4,2426
10-Aug-23,0,16.9,0,15.5,0,15.7,0,0.9,1007.4,9.5,0,13,0,220,0,24,18.655,0.9,1.4,4.2,4.2,-3.2,567
11-Aug-23,0,18.9,0,15.2,0,14.7,0,0.1,1004.3,11.6,0,18,0,210,0,30,18.48,2.3,3.5,6.3,6.3,-0.9,1608
12-Aug-23,0,18.3,0,14.5,0,14.8,0,0.3,1001.1,12.2,0,17,0,230,0,30,18.225,2.2,3.5,8.1,8.1,1.1,1615
13-Aug-23,0,17.7,0,13.6,0,12.7,0,0.4,1001.2,7.3,0,15,0,220,0,24,17.97,2.2,3.2,9.8,9.8,2.9,1450
14-Aug-23,0,19.8,0,13.1,0,13.4,0,13.3,1001.1,6.8,0,11,0,290,0,16,17.695,2.4,3.2,0,-1.4,-8,1430
15-Aug-23,0,19.8,0,13.3,0,11.8,0,0,1009,6.7,0,12,0,300,0,17,17.972,2.7,3.7,2.7,2.7,-4.9,1683
16-Aug-23,0,20.1,0,13,0,9.7,0,0,1013.7,5,0,8,0,140,0,12,17.892,3,4.2,5.7,5.7,-1.6,2112
17-Aug-23,0,19.8,0,12.8,0,10.3,0,0.1,1009.2,7,0,13,0,120,0,19,17.978,2.3,3.3,7.7,7.7,0.6,1584
18-Aug-23,0,18.5,0,15.8,0,16.1,0,30,992.5,15.1,0,36,0,140,0,52,17.755,1.1,1.6,0,-10,-10,370
19-Aug-23,0,18.9,0,15.5,0,14.4,0,0.4,993.8,14,0,32,0,160,0,48,17.92,2.2,3.5,1.8,1.8,-7.7,1553
20-Aug-23,0,18.6,0,15.3,0,14.3,0,0.2,1010.5,9.1,0,13,0,220,0,22,18.173,2,2.9,3.6,3.6,-5.5,1284
21-Aug-23,0,19,0,15.9,0,15.7,0,1.2,1011,10.5,0,16,0,210,0,27,18.325,1.9,2.8,4.2,4.2,-4.5,1179
22-Aug-23,0,19.9,0,15,0,14.1,0,0,1011,8.4,0,14,0,230,0,21,18.682,2.8,4,6.9,6.9,-1.5,1895
23-Aug-23,0,17.1,0,13.5,0,13.1,0,6.7,1010.3,5.5,0,12,0,200,0,20,17.94,1,1.4,1.2,1.2,-7.1,535
24-Aug-23,0,19,0,12.5,0,11.3,0,0,1006.6,6.1,0,11,0,270,0,16,17.517,3,4,4.1,4.1,-3.8,1927
25-Aug-23,0,18.8,0,11.4,0,9.6,0,0.2,1003.2,6.3,0,11,0,280,0,18,17.055,2.3,3.2,6.1,6.1,-1.5,1477
26-Aug-23,0,19.8,0,12.1,0,10.8,0,1.6,1004.1,8.1,0,13,0,300,0,20,16.728,2.5,3.5,6.9,6.9,-0.5,1547
27-Aug-23,0,20.4,0,12.1,0,10.6,0,1.6,1007,7.5,0,15,0,310,0,23,16.528,2.1,2.8,7.3,7.3,0.1,1064
28-Aug-23,0,18.1,0,11.9,0,8.9,0,0,1009.2,5.9,0,13,0,320,0,21,16.34,2.1,2.8,9.3,9.3,2.2,1224
29-Aug-23,0,18.7,0,11.9,0,11,0,2.2,1006,6.5,0,11,0,290,0,18,16.82,2.4,3.3,9.3,9.3,2.4,1506
30-Aug-23,0,16.8,0,9.7,0,5.9,0,0.2,1003.1,5.6,0,11,0,310,0,16,16.062,1.8,2.5,10.8,10.8,4.1,1126
31-Aug-23,0,19.9,0,11.7,0,11.4,0,5.2,999.2,6.2,0,13,0,150,0,19,16.635,1.9,2.6,7.3,7.3,0.7,1182
1-Sep-23,0,19.4,0,12.1,0,10.5,0,4,1004.5,3.5,0,8,0,210,0,12,17.138,1.9,2.6,5.1,5.1,-1.3,1247
2-Sep-23,0,20.5,0,11.4,0,8.7,0,0.2,1014.2,3.6,0,6,0,330,0,8,17.132,2.6,3.5,7.4,7.4,1.1,1945
3-Sep-23,0,22,0,10.9,0,7.3,0,0,1018.8,3.4,0,7,0,230,0,11,17.513,2.9,3.9,10,10,4,2117
4-Sep-23,0,21.3,0,11.7,0,8.8,0,0,1014.1,7.2,0,10,0,50,0,18,17.552,2.6,3.7,12.4,12.4,6.6,1926
5-Sep-23,0,21.5,0,14.8,0,14.9,0,0,1009.4,6.5,0,13,0,40,0,20,18.183,2.6,3.5,14.7,14.7,9.1,1718
6-Sep-23,0,23.3,0,14.5,0,11.7,0,0.1,1010.7,4,0,9,0,150,0,13,18.62,2.6,3.4,16.8,16.8,11.6,1742
7-Sep-23,0,23.2,0,16.4,0,13.8,0,0.1,1009.3,3.5,0,6,0,10,0,10,19.007,2.2,2.9,18.5,18.5,13.7,1337
8-Sep-23,0,24.7,0,16.1,0,12.7,0,0,1009,4.1,0,9,0,250,0,14,19.745,2.7,3.6,20.8,20.8,16.3,1875
9-Sep-23,0,25.6,0,16.1,0,14.6,0,0,1008.8,3.2,0,8,0,160,0,11,19.975,2.5,3.3,22.8,22.8,18.6,1562
10-Sep-23,0,19.6,0,16.8,0,13.5,0,2.7,1006.6,4.2,0,8,0,220,0,12,19.175,1,1.3,21,21,16.9,420
11-Sep-23,0,19.1,0,15.1,0,16.2,0,2.8,1004.5,5.7,0,12,0,280,0,19,19.17,1.3,1.7,19.2,19.2,15.3,775
